Group Exit Status,Classroom,Subject,exited_at,GroupID,Group Name,Number of Students,T1,DIP/T2/T3,First Lesson Date,Last Lesson Date,Number of Lesson of Type L(Lesson),Number of Lesson of Type R(Reteach),Number of Lesson of Type C(custom),Total Lesson Taught,Last Lesson Enter,Number of Weekly Assessments,Exit Assessments Given,,
Close,OK2,Math,2/3/16,229,T1 One-to-One,7,7,0,9/15/15,10/13/15,14,2,0,16,3.2,0,Yes,,
Close,OK2,Math,10/28/15,230,T1 One-to-One,6,6,0,9/15/15,10/13/15,19,3,0,22,3.2,0,Yes,,
Close,OK2,Math,2/23/16,231,T1 Rational Counting,7,7,0,9/15/15,2/18/16,17,15,0,32,4.3,0,Yes,,
Close,OK2,Math,2/23/16,232,T1 Rational Counting,5,5,0,9/15/15,2/18/16,17,9,0,26,4.3,0,Yes,,
Close,OK2,Literacy,11/14/15,233,T1 Word Awareness,4,4,0,9/15/15,10/7/15,11,0,0,11,4.1,2,Yes,,
Close,OK2,Literacy,11/14/15,234,T1 Word Awareness,6,6,0,9/15/15,10/21/15,12,0,0,12,4.2,1,Yes,,
Close,OK2,Literacy,10/21/15,235,T1 Word Awareness,5,5,0,9/15/15,11/14/15,8,0,0,8,3.1,0,Yes,,
Open,LP1,Literacy,NULL,2843,T1 Phonemes,6,6,0,2/23/16,3/17/16,11,3,0,14,3.2,0,Yes,,
Open,CH2,Literacy,NULL,2541,T1 Rhyme,6,6,0,2/2/16,3/17/16,18,7,0,25,4.2,0,No,,
Close,OK2,Language,12/2/15,238,T1 Oral Comprehension,3,3,0,10/21/15,10/21/15,6,0,0,6,3.1,0,No,,
Close,OK2,Language,12/2/15,239,T1 Oral Comprehension,3,3,0,10/21/15,11/14/15,6,0,0,6,3.1,0,No,,
Open,OK3,Literacy,NULL,2871,T1 Syllables,5,5,0,2/23/16,3/17/16,11,0,0,11,4.2,0,Yes,,
Close,OK2,Social Emotional,NULL,241,T1 SED PS Units 1-5,3,3,0,9/15/15,2/1/16,8,0,0,8,5.1,0,No,,
Close,OK2,Social Emotional,NULL,242,T1 SED PS Units 1-5,3,3,0,9/25/15,1/19/16,4,0,0,4,5.1,0,No,,
Close,OK2,Social Emotional,NULL,243,T1 SED PS Units 1-5,3,3,0,9/25/15,1/19/16,3,0,0,3,5.1,0,No,,
Close,OK2,Social Emotional,NULL,244,T1 SED PS Units 1-5,6,6,0,9/25/15,1/19/16,3,0,0,3,5.1,0,No,,
Close,OK3,Math,11/17/15,245,T1 One-to-One,3,3,0,9/15/15,10/14/15,8,2,0,10,2.31,0,No,,
Close,OK3,Math,11/17/15,246,T1 One-to-One,4,4,0,9/15/15,10/14/15,8,1,0,9,2.3,1,Yes,,
Close,OK3,Math,11/17/15,247,T1 One-to-One,4,4,0,9/15/15,10/14/15,8,1,0,9,2.3,1,Yes,,
Close,OK3,Math,11/17/15,248,T1 Rational Counting,3,3,0,9/15/15,10/14/15,9,1,0,10,2.4,1,Yes,,
Close,OK3,Literacy,11/17/15,249,T1 Word Awareness,6,6,0,9/16/15,10/28/15,14,1,0,15,4.3,4,No,,
Close,OK3,Literacy,11/17/15,250,T1 Word Awareness,3,3,0,9/16/15,9/30/15,6,1,0,7,2.3,0,Yes,,
Close,OK3,Literacy,11/17/15,251,T1 Word Awareness,3,3,0,9/16/15,10/28/15,13,0,0,13,4.3,4,No,,
Close,OK3,Literacy,11/17/15,252,T1 Rhyme,5,5,0,9/16/15,10/28/15,17,1,0,18,5.3,2,No,,
Close,OK3,Language,12/4/15,253,T1 Oral Comprehension,5,5,0,9/18/15,12/3/15,6,0,0,6,2.1,0,No,,
Close,OK3,Language,12/4/15,254,T1 Expression: Descriptive Language,3,3,0,9/18/15,10/23/15,5,0,0,5,2.1,0,No,,
Close,OK3,Language,12/4/15,255,T1 Expression: Descriptive Language,3,3,0,9/18/15,10/23/15,5,0,0,5,2.1,0,No,,
Close,OK3,Language,12/4/15,256,T1 Expression: Descriptive Language,3,3,0,9/18/15,10/23/15,5,0,0,5,2.1,0,No,,
Close,OK3,Social Emotional,NULL,257,T1 SED PS Units 1-5,5,5,0,9/21/15,9/21/15,1,0,0,1,1.1,0,No,,
Close,OK3,Social Emotional,NULL,258,T1 SED PS Units 1-5,3,3,0,9/21/15,9/21/15,1,0,0,1,1.1,0,No,,
Close,OK3,Social Emotional,NULL,259,T1 SED PS Units 1-5,3,3,0,9/21/15,9/21/15,1,0,0,1,1.1,0,No,,
Close,OK3,Social Emotional,NULL,260,T1 SED PS Units 1-5,3,3,0,9/21/15,9/21/15,1,0,0,1,1.1,0,No,,
Close,OK4,Math,11/5/15,261,T1 One-to-One,4,4,0,9/15/15,10/14/15,6,0,0,6,2.1,0,Yes,,
Close,OK4,Math,12/7/15,262,T1 One-to-One,5,5,0,9/15/15,10/14/15,6,0,0,6,2.1,0,Yes,,
Close,OK4,Math,2/18/16,263,T1 Rational Counting,4,4,0,9/15/15,2/18/16,15,0,0,15,3.5,1,Yes,,
Close,OK4,Math,2/18/16,264,T1 Rational Counting,4,4,0,9/15/15,2/17/16,14,0,0,14,3.4,1,Yes,,
Close,OK4,Literacy,1/11/16,265,T1 Word Awareness,3,3,0,9/15/15,12/2/15,12,0,0,12,4.3,2,Yes,,
Close,OK4,Literacy,11/19/15,266,T1 Word Awareness,3,3,0,9/15/15,11/4/15,12,0,0,12,4.3,2,Yes,,
Close,OK4,Literacy,1/11/16,267,T1 Rhyme,10,10,0,9/15/15,12/16/15,19,6,0,25,6.3,3,Yes,,
Close,OK4,Literacy,1/11/16,268,T1 Rhyme,6,6,0,9/15/15,12/17/15,20,6,0,26,6.3,3,Yes,,
Close,OK4,Language,2/16/16,269,T1 Oral Comprehension,4,4,0,9/14/15,12/18/15,10,1,0,11,3.2,0,Yes,,
Close,OK4,Language,2/16/16,270,T1 Oral Comprehension,5,5,0,9/14/15,12/18/15,9,0,0,9,3.2,0,Yes,,
Close,OK4,Language,2/16/16,271,T1 Expression: Descriptive Language,4,4,0,9/21/15,12/18/15,9,0,0,9,3.3,0,Yes,,
Close,OK4,Language,2/16/16,272,T1 Expression: Descriptive Language,4,4,0,9/21/15,12/18/15,9,0,0,9,3.3,0,Yes,,
Close,OK4,Social Emotional,2/16/16,273,T1 SED PS Units 1-5,5,5,0,9/18/15,11/13/15,5,0,0,5,3.1,0,No,,
Close,OK4,Social Emotional,2/16/16,274,T1 SED PS Units 1-5,5,5,0,9/18/15,11/13/15,5,0,0,5,3.1,0,No,,
Close,OK4,Social Emotional,2/16/16,275,T1 SED PS Units 1-5,4,4,0,9/18/15,11/13/15,5,0,0,5,3.1,0,No,,
Close,OK4,Social Emotional,2/16/16,276,T1 SED PS Units 1-5,4,4,0,9/18/15,11/13/15,5,0,0,5,3.1,0,No,,
Open,CH7,Literacy,NULL,2427,T1 Phonemes,7,7,0,2/8/16,3/17/16,18,0,0,18,5.3,3,No,,
Open,CH8,Literacy,NULL,2540,T2 Rhyme,6,1,5,2/5/16,3/17/16,19,2,0,21,5.3,5,No,,
Open,PL2,Literacy,NULL,2678,T2 Rhyme,6,0,6,2/11/16,3/17/16,14,14,0,28,3.2,2,No,,
Open,PL2,Literacy,NULL,2791,RAZ,3,3,0,3/10/16,3/17/16,17,0,0,17,5.2,5,No,,
Open,PL2,Literacy,NULL,2988,T1 Compound Words,4,4,0,3/10/16,3/17/16,6,0,0,6,2.2,0,No,,
Open,LP1,Literacy,NULL,2999,T1 Phonemes,5,5,0,3/15/16,3/17/16,3,0,0,3,1.3,0,No,,
Open,OK2,Literacy,NULL,2821,T1 Rhyme,6,5,1,2/17/16,3/17/16,5,4,0,9,3.2,2,Yes,,
Open,OK2,Literacy,NULL,2822,T1 Rhyme,5,5,0,2/17/16,3/17/16,11,0,0,11,4.2,1,Yes,,
Open,CH7,Literacy,NULL,2432,RAZ,3,3,0,2/21/16,3/17/16,13,0,0,13,5.1,3,No,,
Open,CH7,Literacy,NULL,1758,RAZ,6,6,0,11/19/15,3/17/16,17,0,0,17,6.2,4,No,,
Open,OK2,Literacy,NULL,2872,T1 Compound Words,6,6,0,2/24/16,3/17/16,10,0,0,10,3.2,0,Yes,,
Open,LP1,Literacy,NULL,3003,T1 Compound Words,3,3,0,3/17/16,3/17/16,1,0,0,1,1.1,0,No,,
Close,OK6,Math,11/17/15,293,T1 Rational Counting,5,5,0,9/20/15,10/5/15,13,0,0,13,3.4,0,Yes,,
Close,OK6,Math,11/17/15,294,T1 Rational Counting,5,5,0,9/20/15,10/5/15,9,0,0,9,3.3,0,Yes,,
Close,OK6,Math,11/17/15,295,T1 Rational Counting,5,5,0,9/20/15,10/5/15,9,0,0,9,3.3,0,Yes,,
Close,OK6,Math,11/17/15,296,T1 Rational Counting,6,6,0,9/20/15,10/5/15,9,0,0,9,3.3,0,Yes,,
Close,OK6,Literacy,11/17/15,297,T1 Word Awareness,6,6,0,9/20/15,10/5/15,9,0,0,9,3.3,0,Yes,,
Close,OK6,Literacy,11/17/15,298,T1 Word Awareness,4,4,0,9/20/15,10/5/15,9,0,0,9,3.3,0,Yes,,
Close,OK6,Literacy,11/17/15,299,T1 Rhyme,7,7,0,9/20/15,10/5/15,9,1,0,10,3.21,0,Yes,,
Close,OK6,Literacy,11/17/15,300,T1 Rhyme,4,4,0,9/20/15,10/5/15,9,0,0,9,3.3,0,Yes,,
Open,OK5,Literacy,NULL,2779,RAZ,2,2,0,2/12/16,3/17/16,12,0,0,12,4.3,3,No,,
Open,OK5,Literacy,NULL,2564,T1 Phonemes,7,7,0,2/12/16,3/17/16,12,0,0,12,4.3,2,Yes,,
Open,OK5,Literacy,NULL,2561,T1 Phonemes,6,6,0,2/17/16,3/17/16,8,0,0,8,4.3,0,Yes,,
Open,SW2,Literacy,NULL,3002,T1 Phonemes,7,7,0,3/15/16,3/16/16,1,1,0,2,1.11,0,No,,
Close,OK6,Social Emotional,NULL,305,T1 SED PK Units 1-5,2,2,0,9/20/15,9/20/15,1,0,0,1,1.1,0,No,,
Close,OK6,Social Emotional,NULL,306,T1 SED PK Units 1-5,5,5,0,9/20/15,9/20/15,1,0,0,1,1.1,0,No,,
Close,OK6,Social Emotional,NULL,307,T1 SED PK Units 1-5,6,6,0,9/20/15,9/20/15,1,0,0,1,1.1,0,No,,
Close,OK6,Social Emotional,NULL,308,T1 SED PK Units 1-5,6,6,0,9/20/15,9/20/15,1,0,0,1,1.1,0,No,,
Close,OK7,Math,10/27/15,309,T1 One-to-One,4,4,0,9/16/15,9/28/15,5,0,0,5,2.3,0,Yes,,
Close,OK7,Math,11/5/15,310,T1 Rational Counting,5,5,0,9/15/15,9/25/15,7,0,0,7,2.3,1,Yes,,
Close,OK7,Math,11/5/15,311,T1 Rational Counting,6,6,0,9/15/15,9/28/15,6,0,0,6,2.3,0,Yes,,
Close,OK7,Math,11/5/15,312,T1 Rational Counting,6,6,0,9/15/15,9/28/15,6,0,0,6,2.3,0,Yes,,
Close,OK7,Literacy,11/12/15,313,T1 Word Awareness,7,7,0,9/16/15,10/5/15,7,0,0,7,2.3,0,Yes,,
Close,OK7,Literacy,11/12/15,314,T1 Rhyme,8,7,1,9/16/15,10/5/15,6,0,0,6,2.3,0,Yes,,
Close,OK7,Literacy,11/12/15,315,T1 Rhyme,5,5,0,9/16/15,10/5/15,6,0,0,6,2.3,0,Yes,,
Close,OK7,Literacy,11/12/15,316,RAZ,4,4,0,9/16/15,10/5/15,6,0,0,6,2.3,1,No,,
Close,OK7,Language,2/17/16,317,T1 Oral Comprehension,3,3,0,9/16/15,9/28/15,4,0,0,4,1.3,0,No,,
Open,SW2,Literacy,NULL,2592,T1 Rhyme,4,4,0,2/3/16,3/16/16,8,6,0,14,5.3,0,Yes,,
Open,SW2,Literacy,NULL,2593,T1 Rhyme,4,4,0,2/3/16,3/16/16,10,7,0,17,5.3,0,Yes,,
Open,CH5,Math,NULL,2364,T1 Addition Strategies,6,6,0,2/2/16,3/16/16,20,0,0,20,6.1,0,No,,
Close,OK7,Social Emotional,NULL,321,T1 SED PK Units 1-5,3,3,0,9/16/15,12/7/15,12,0,0,12,5.2,0,No,,
Close,OK7,Social Emotional,NULL,322,T1 SED PK Units 1-5,6,6,0,9/16/15,12/7/15,13,0,0,13,5.2,0,No,,
Close,OK7,Social Emotional,NULL,323,T1 SED PK Units 1-5,4,4,0,9/16/15,12/7/15,12,0,0,12,5.2,0,No,,
Close,OK7,Social Emotional,NULL,324,T1 SED PK Units 1-5,7,7,0,9/16/15,12/7/15,15,0,0,15,5.2,0,No,,
Close,OK8,Math,11/18/15,325,T1 One-to-One,3,3,0,9/20/15,10/9/15,10,0,0,10,2.4,0,Yes,,
Close,OK8,Math,11/18/15,326,T1 Rational Counting,5,5,0,9/20/15,10/9/15,8,0,0,8,2.5,0,Yes,,
Close,OK8,Math,11/18/15,327,T1 Rational Counting,6,6,0,9/20/15,10/9/15,8,0,0,8,2.5,0,Yes,,
Close,OK8,Math,11/18/15,328,T1 Rational Counting,6,6,0,9/20/15,10/9/15,7,0,0,7,2.5,0,Yes,,
Close,OK8,Literacy,11/18/15,329,T1 Word Awareness,3,3,0,9/20/15,9/24/15,9,0,0,9,2.3,1,No,,
Close,OK8,Literacy,11/18/15,330,T1 Rhyme,6,6,0,9/20/15,9/29/15,6,0,0,6,2.3,0,Yes,,
Close,OK8,Literacy,11/18/15,331,T1 Rhyme,4,4,0,9/20/15,9/29/15,6,0,0,6,2.3,0,Yes,,
Close,OK8,Literacy,11/18/15,332,T1 Syllables,7,7,0,9/17/15,9/29/15,6,0,0,6,2.3,0,Yes,,
Close,OK8,Language,11/18/15,333,T1 Oral Comprehension,5,5,0,9/20/15,9/28/15,4,0,0,4,1.3,1,No,,
Close,OK8,Language,11/18/15,334,T1 Expression: Descriptive Language,7,7,0,9/21/15,9/28/15,3,0,0,3,1.3,0,No,,
Close,OK8,Language,11/18/15,335,T1 Conversations,4,4,0,9/21/15,9/28/15,3,0,0,3,1.3,0,No,,
Close,OK8,Language,11/18/15,336,T1 Conversations,4,4,0,9/21/15,9/28/15,4,0,0,4,1.3,0,No,,
Close,LP1,Math,11/12/15,341,T1 One-to-One,4,4,0,10/5/15,11/12/15,13,0,0,13,3.3,2,Yes,,
Close,LP1,Math,11/12/15,342,T1 Rational Counting,6,6,0,10/6/15,11/12/15,11,0,0,11,4.1,1,Yes,,
Close,LP1,Math,2/1/16,343,T1 Rational Counting,5,5,0,10/6/15,1/28/16,18,0,0,18,5.3,0,Yes,,
Close,LP1,Math,11/12/15,344,T1 Rational Counting,5,5,0,10/6/15,11/2/15,8,0,0,8,3.2,0,Yes,,
Close,LP1,Literacy,11/13/15,345,T1 Word Awareness,7,7,0,9/22/15,11/12/15,11,0,0,11,4.1,0,Yes,,
Close,LP1,Literacy,11/13/15,346,T1 Rhyme,5,5,0,9/22/15,11/12/15,10,0,0,10,3.2,0,Yes,,
Close,LP1,Literacy,11/13/15,347,T1 Rhyme,4,4,0,9/25/15,11/12/15,5,0,0,5,3.2,0,Yes,,
Close,LP1,Literacy,11/13/15,348,T1 Syllables,3,3,0,9/24/15,11/10/15,7,1,0,8,3.1,0,No,,
Close,LP1,Language,2/2/16,349,T1 Oral Comprehension,3,3,0,9/25/15,12/1/15,11,0,0,11,4.2,0,No,,
Close,LP1,Language,2/2/16,350,T1 Oral Comprehension,3,3,0,9/28/15,12/1/15,10,0,0,10,4.2,0,No,,
Close,LP1,Language,2/2/16,351,T1 Expression: Descriptive Language,6,6,0,9/28/15,12/1/15,8,0,0,8,3.3,2,No,,
Close,LP1,Language,2/2/16,352,T1 Expression: Descriptive Language,6,6,0,9/28/15,12/1/15,7,0,0,7,3.3,0,No,,
Close,LP2,Math,11/12/15,357,T1 One-to-One,6,6,0,10/2/15,11/12/15,14,2,0,16,3.4,0,Yes,,
Close,LP2,Math,11/10/15,358,T1 Rational Counting,5,5,0,10/2/15,11/6/15,18,0,0,18,4.1,0,Yes,,
Close,LP2,Math,11/10/15,359,T1 Rational Counting,5,5,0,10/2/15,11/6/15,19,0,0,19,4.1,0,Yes,,
Close,LP2,Math,11/10/15,360,T1 Rational Counting,5,5,0,10/2/15,11/6/15,15,0,0,15,4.1,0,Yes,,
Close,LP2,Literacy,11/10/15,361,T1 Word Awareness,5,5,0,9/29/15,10/22/15,7,3,0,10,3.11,0,Yes,,
Close,LP2,Literacy,11/10/15,362,T1 Word Awareness,5,5,0,9/29/15,10/22/15,8,4,0,12,3.11,0,Yes,,
Close,LP2,Literacy,11/16/15,363,T1 Rhyme,8,5,3,9/29/15,11/13/15,9,2,0,11,3.3,1,Yes,,
Close,LP2,Literacy,11/16/15,364,T1 Rhyme,5,5,0,10/6/15,11/12/15,8,0,0,8,3.2,0,No,,
Open,OK8,ELL,NULL,2747,T1 ELL Units 7-8 DIP,1,0,1,2/10/16,3/16/16,0,0,0,0,NULL,5,No,,
Open,OK4,Math,NULL,2804,T1 Rational Counting,4,4,0,2/22/16,3/16/16,14,2,0,16,2.5,0,No,,
Open,OK5,Math,NULL,2521,T1 Number Symbols,5,5,0,2/2/16,3/16/16,12,2,0,14,4.2,0,Yes,,
Open,OK5,Math,NULL,2516,T1 Quantification,4,4,0,2/2/16,3/16/16,9,3,0,12,3.2,0,Yes,,
Close,LP3,Math,11/9/15,373,T1 One-to-One,5,5,0,10/2/15,10/5/15,6,0,0,6,1.5,0,Yes,,
Close,LP3,Math,11/9/15,374,T1 Rational Counting,5,5,0,10/5/15,10/8/15,18,0,0,18,4.3,3,Yes,,
Close,LP3,Math,11/9/15,375,T1 Rational Counting,5,5,0,10/5/15,10/8/15,19,0,0,19,4.3,2,Yes,,
Close,LP3,Math,11/9/15,376,T1 Rational Counting,5,5,0,10/5/15,10/8/15,19,0,0,19,4.3,4,Yes,,
Close,LP3,Literacy,11/9/15,377,T1 Word Awareness,4,4,0,10/14/15,10/28/15,6,0,0,6,2.3,2,Yes,,
Close,LP3,Literacy,11/4/15,378,T1 Rhyme,7,7,0,10/28/15,11/4/15,11,0,0,11,4.2,3,Yes,,
Close,LP3,Literacy,11/17/15,379,T1 Phonemes,6,6,0,10/29/15,11/17/15,21,0,0,21,5.3,1,Yes,,
Open,OK5,Math,NULL,2517,T1 Number Symbols,5,5,0,2/2/16,3/16/16,13,0,0,13,4.2,0,Yes,,
Open,OK5,Math,NULL,2518,T1 Number Symbols,5,5,0,2/2/16,3/16/16,12,0,0,12,4.2,0,Yes,,
Open,LP1,Math,NULL,2877,T1 Quantification,4,4,0,2/23/16,3/16/16,5,0,0,5,2.2,0,Yes,,
Open,PL2,Math,NULL,2491,T1 Number Symbols,5,5,0,2/1/16,3/16/16,8,12,0,20,2.3,0,No,,
Open,CH5,Math,NULL,2365,T1 Subtraction Strategies,7,7,0,2/1/16,3/16/16,15,4,0,19,5.4,0,No,,
Close,LP3,Social Emotional,NULL,385,T1 SED PK Units 1-5,5,5,0,10/27/15,11/25/15,13,0,0,13,4.2,0,No,,
Close,LP3,Social Emotional,NULL,386,T1 SED PK Units 1-5,5,5,0,10/27/15,10/28/15,6,0,0,6,3.3,0,No,,
Close,LP3,Social Emotional,NULL,387,T1 SED PK Units 1-5,5,5,0,10/27/15,10/28/15,4,0,0,4,2.3,0,No,,
Close,LP3,Social Emotional,NULL,388,T1 SED PK Units 1-5,6,6,0,10/27/15,10/28/15,2,0,0,2,2.1,0,No,,
Close,DK1,Math,12/1/15,389,T1 One-to-One,7,7,0,9/20/15,11/4/15,17,1,0,18,3.5,3,Yes,,
Close,DK1,Math,12/3/15,390,T1 One-to-One,7,7,0,9/20/15,12/3/15,19,1,0,20,4.3,3,No,,
Close,DK1,Math,12/3/15,391,T1 One-to-One,7,7,0,9/20/15,12/3/15,20,0,0,20,4.5,4,No,,
Close,DK1,Math,12/10/15,392,T1 Rational Counting,2,2,0,9/17/15,12/3/15,7,0,0,7,2.2,1,No,,
Close,DK1,Literacy,11/19/15,393,T1 Word Awareness,4,4,0,9/15/15,10/8/15,11,1,0,12,4.5.11,0,Yes,,
Close,DK1,Literacy,11/19/15,394,T1 Word Awareness,6,6,0,9/15/15,10/8/15,11,0,0,11,3.3,0,Yes,,
Close,DK1,Literacy,11/19/15,395,T1 Rhyme,6,6,0,9/15/15,10/22/15,10,7,0,17,3.31,0,Yes,,
Close,DK1,Literacy,11/19/15,396,T1 Rhyme,5,5,0,9/15/15,10/22/15,10,9,0,19,3.311,0,Yes,,
Close,DK1,Language,11/30/15,397,T1 Oral Comprehension,6,6,0,9/14/15,10/5/15,5,0,0,5,2.1,3,No,,
Close,DK1,Language,11/23/15,398,T1 Expression: Descriptive Language,6,6,0,9/21/15,11/23/15,4,0,0,4,2.1,0,No,,
Close,DK1,Language,11/30/15,399,T1 Expression: Descriptive Language,12,12,0,9/21/15,10/5/15,4,0,0,4,2.1,0,No,,
Close,DK1,Language,11/30/15,400,T1 Expression: Descriptive Language,10,10,0,9/21/15,10/5/15,3,0,0,3,2.1,0,No,,
Close,DK1,Social Emotional,NULL,401,T1 SED PS Units 1-5,5,5,0,9/25/15,9/25/15,2,0,0,2,2.1,0,No,,
Close,DK1,Social Emotional,NULL,402,T1 SED PS Units 1-5,5,5,0,9/25/15,9/25/15,2,0,0,2,2.1,0,No,,
Close,DK1,Social Emotional,NULL,403,T1 SED PS Units 1-5,5,5,0,9/25/15,9/25/15,2,0,0,2,2.1,0,No,,
Close,DK1,Social Emotional,NULL,404,T1 SED PS Units 1-5,6,6,0,9/25/15,9/25/15,2,0,0,2,2.1,0,No,,
Close,DK2,Math,11/19/15,405,T1 One-to-One,8,8,0,9/17/15,11/19/15,24,1,0,25,4.5,2,Yes,,
Close,DK2,Math,11/19/15,406,T1 One-to-One,8,8,0,9/17/15,11/18/15,20,0,0,20,4.5,3,Yes,,
Close,DK2,Math,11/19/15,407,T1 Rational Counting,4,4,0,9/17/15,11/18/15,17,1,0,18,4.2,2,No,,
Close,DK2,Math,2/9/16,408,T1 Rational Counting,7,7,0,9/18/15,2/2/16,22,2,0,24,5.4,2,Yes,,
Close,DK2,Literacy,11/9/15,409,T1 Word Awareness,8,8,0,9/16/15,11/9/15,13,0,0,13,4.3,3,Yes,,
Close,DK2,Literacy,12/18/15,410,T1 Rhyme,8,8,0,9/16/15,12/17/15,21,5,0,26,6.3,2,Yes,,
Close,DK2,Literacy,12/18/15,411,T1 Rhyme,6,6,0,9/16/15,12/16/15,19,5,0,24,6.3,2,Yes,,
Close,DK2,Literacy,11/9/15,412,T1 Syllables,2,2,0,9/16/15,11/9/15,12,0,0,12,4.3,2,Yes,,
Close,DK2,Language,1/19/16,413,T1 Oral Comprehension,5,5,0,9/19/15,12/14/15,12,0,0,12,4.3,0,Yes,,
Close,DK2,Language,1/19/16,414,T1 Oral Comprehension,6,6,0,9/19/15,12/14/15,13,0,0,13,4.3,0,Yes,,
Close,DK2,Language,1/19/16,415,T1 Oral Comprehension,8,8,0,9/19/15,12/14/15,11,0,0,11,4.3,0,Yes,,
Close,DK2,Language,1/19/16,416,T1 Expression: Descriptive Language,4,4,0,9/19/15,1/19/16,9,0,0,9,3.3,0,Yes,,
Close,DK2,Social Emotional,NULL,417,T1 SED PS Units 1-5,6,6,0,9/16/15,12/15/15,13,1,0,14,5.3,0,No,,
Close,DK2,Social Emotional,NULL,418,T1 SED PS Units 1-5,8,8,0,9/16/15,12/15/15,14,0,0,14,5.3,0,No,,
Close,DK2,Social Emotional,NULL,419,T1 SED PS Units 1-5,6,6,0,9/16/15,12/15/15,14,0,0,14,5.3,0,No,,
Close,DK2,Social Emotional,NULL,420,T1 SED PS Units 1-5,4,4,0,9/16/15,12/15/15,12,0,0,12,5.3,0,No,,
Close,DK3,Math,11/10/15,421,T1 One-to-One,2,1,1,9/14/15,10/5/15,18,1,0,19,3.5,3,Yes,,
Close,DK3,Math,11/10/15,424,T1 Rational Counting,6,6,0,9/14/15,10/5/15,9,0,0,9,3.3,0,Yes,,
Close,DK3,Literacy,11/10/15,425,T1 Word Awareness,7,5,2,9/14/15,9/29/15,7,0,0,7,3.1,3,Yes,,
Close,DK3,Literacy,11/10/15,426,T1 Word Awareness,6,5,1,9/14/15,9/25/15,6,0,0,6,2.3,2,Yes,,
Close,DK3,Literacy,10/28/15,427,T1 Word Awareness,7,7,0,9/14/15,9/25/15,7,0,0,7,2.3,1,Yes,,
Close,DK3,Literacy,11/10/15,428,T1 Syllables,4,4,0,9/14/15,9/25/15,6,0,0,6,2.3,1,Yes,,
Open,PL2,Math,NULL,2966,T1 Quantification,3,3,0,3/14/16,3/16/16,1,2,0,3,1.111,0,No,,
Open,CH5,Math,NULL,2408,T1 Number Symbols,6,1,5,2/1/16,3/16/16,20,5,0,25,5.3,2,No,,
Open,DK1,Math,NULL,2656,T1 Quantification,7,7,0,2/24/16,3/16/16,7,0,0,7,3.1,0,No,,
Open,OK2,Math,NULL,2618,T1 Rote Counting,3,1,2,2/4/16,3/16/16,15,8,0,23,3.2,1,Yes,,
Close,DK4,Math,1/28/16,437,T1 One-to-One,4,2,2,9/20/15,10/14/15,14,0,0,14,3.4,2,No,,
Close,DK4,Math,1/28/16,438,T1 Rational Counting,6,6,0,9/20/15,11/10/15,19,1,0,20,4.1,1,Yes,,
Close,DK4,Math,1/28/16,439,T1 Rational Counting,7,7,0,9/20/15,11/10/15,19,0,0,19,4.1,1,Yes,,
Close,DK4,Math,1/28/16,440,T1 Rational Counting,7,7,0,9/20/15,11/10/15,16,2,0,18,4.1,1,Yes,,
Close,DK4,Literacy,11/8/15,441,T1 Word Awareness,5,3,2,9/14/15,10/15/15,12,2,0,14,4.3,5,Yes,,
Close,DK4,Literacy,11/8/15,442,T1 Rhyme,10,10,0,9/16/15,10/20/15,8,1,0,9,3.1,0,Yes,,
Close,DK4,Literacy,11/8/15,443,T1 Rhyme,10,10,0,9/14/15,10/13/15,13,1,0,14,4.1,0,Yes,,
Close,DK4,Literacy,11/8/15,444,T1 Syllables,9,9,0,9/16/15,10/13/15,10,0,0,10,3.1,0,Yes,,
Close,DK4,Language,2/1/16,445,T1 Oral Comprehension,3,3,0,9/17/15,10/26/15,7,0,0,7,2.2,0,No,,
Close,DK4,Language,2/1/16,446,T1 Expression: Descriptive Language,6,6,0,9/18/15,10/26/15,7,0,0,7,3.1,0,No,,
Close,DK4,Language,2/1/16,447,T1 Expression: Descriptive Language,6,6,0,9/18/15,10/26/15,9,0,0,9,3.1,0,No,,
Close,DK4,Language,2/1/16,448,T1 Expression: Descriptive Language,6,6,0,9/18/15,10/8/15,4,0,0,4,2.1,0,No,,
Close,DK4,Social Emotional,NULL,449,T1 SED PK Units 1-5,3,3,0,9/18/15,9/25/15,2,0,0,2,2.3,0,No,,
Close,DK4,Social Emotional,NULL,450,T1 SED PK Units 1-5,6,6,0,9/18/15,9/28/15,2,0,0,2,2.3,0,No,,
Close,DK4,Social Emotional,NULL,451,T1 SED PK Units 1-5,6,6,0,9/18/15,9/28/15,2,0,0,2,2.3,0,No,,
Close,DK4,Social Emotional,NULL,452,T1 SED PK Units 1-5,7,7,0,9/18/15,9/28/15,2,0,0,2,2.3,0,No,,
Close,PL1,Math,12/15/15,453,T1 One-to-One,9,9,0,9/20/15,10/15/15,22,1,0,23,4.3,0,Yes,,
Close,PL1,Math,12/15/15,454,T1 One-to-One,6,6,0,9/18/15,10/6/15,27,0,0,27,4.1,0,Yes,,
Close,PL1,Math,12/15/15,455,T1 One-to-One,6,6,0,9/17/15,10/8/15,16,0,0,16,4.1,0,Yes,,
Open,OK2,Math,NULL,2886,T1 Quantification,6,6,0,2/23/16,3/16/16,8,0,0,8,3.1,0,Yes,,
Close,PL1,Literacy,10/28/15,457,T1 Word Awareness,6,6,0,9/20/15,10/15/15,12,1,0,13,4.5.11,0,Yes,,
